id,title,synopsis
53,"Lock, Stock and Two Smoking Barrels",a card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. to do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.
58,Snatch,"unscrupulous boxing promoters, violent bookmakers, a russian gangster, incompetent amateur robbers and supposedly jewish jewelers fight to track down a priceless stolen diamond."
60,Pretty Woman,"when a millionaire wheeler-dealer enters a business contract with a hollywood hooker vivian ward, he loses his heart in the bargain."
66,The Lord of the Rings: The Two Towers,"frodo and sam are trekking to mordor to destroy the one ring of power while gimli, legolas and aragorn search for the orc-captured merry and pippin. all along, nefarious wizard saruman awaits the fellowship members at the orthanc tower in isengard."
67,The Lord of the Rings: The Return of the King,"aragorn is revealed as the heir to the ancient kings as he, gandalf and the other members of the broken fellowship struggle to save gondor from sauron's forces. meanwhile, frodo and sam take the ring closer to the heart of mordor, the dark lord's realm."
71,"O Brother, Where Art Thou?","in the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. on their journey they come across many comical characters and incredible situations. based upon homer's 'odyssey'."
72,Dont Look Back,"in this wildly entertaining vision of one of the twentieth century’s greatest artists, bob dylan is surrounded by teen fans, gets into heated philosophical jousts with journalists, and kicks back with fellow musicians joan baez, donovan, and alan price."
73,Freaks,"a circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance."
76,Donnie Darko,"after narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes."
77,Brokeback Mountain,"two modern-day cowboys meet on a shepherding job in the summer of '63, the two share a raw and powerful summer together that turns into a lifelong relationship conflict"
88,Ocean's Twelve,"danny ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in rome, paris and amsterdam – but a europol agent is hot on their heels."
91,K-PAX,"prot is a patient at a mental hospital who claims to be from a far away planet. his psychiatrist tries to help him, only to begin to doubt his own explanations."
96,"20,000 Leagues Under the Sea","a ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the nautilus, commanded by captain nemo."
99,The Fisher King,two troubled men face their terrible destinies and events of their past as they join together on a mission to find the holy grail and thus to save themselves.
100,Blown Away,blown away tells the story of jimmy dove who works for the boston bomb squad. shortly after dove leaves the force his partner is killed by a bomb that dove thinks might have been made by someone he knows.
104,The Wizard,"corey refuses to let his emotionally disturbed younger brother jimmy be institutionalized, and the two run away together. they soon join forces with a resourceful girl, who notices that jimmy has a special talent: he is a ""wizard"" at video games and can achieve the high score on absolutely everything he plays. evading their parents and a sinister bounty hunter, the trio head for a climactic showdown at the national video game championships in california."
105,Jackie Brown,"jackie brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. when the cops try to use jackie to get to her boss, she hatches a plan — with help from a bail bondsman — to keep the money for herself."
109,Sin City: A Dame to Kill For,some of sin city's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.
111,Star Trek: Generations,captain jean-luc picard and the crew of the enterprise-d find themselves at odds with the renegade scientist soran who is destroying entire star systems. only one man can help picard stop soran's scheme...and he's been dead for seventy-eight years.
113,Back to the Future Part III,"the final installment of the back to the future trilogy finds marty digging the trusty delorean out of a mineshaft and looking for doc in the wild west of 1885. but when their time machine breaks down, the travelers are stranded in a land of spurs. more problems arise when doc falls for pretty schoolteacher clara clayton, and marty tangles with buford tannen."
114,Braveheart,"enraged at the slaughter of murron, his new bride and childhood love, scottish warrior william wallace slays a platoon of the local english lord's soldiers. this leads the village to revolt and, eventually, the entire country to rise up against english rule."
115,To Be or Not to Be,"during the nazi occupation of poland, an acting troupe becomes embroiled in a polish soldier's efforts to track down a german spy."
128,The Terminator,"in the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""terminator"" back to 1984 to kill sarah connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. meanwhile, the human-resistance movement dispatches a lone warrior to safeguard sarah. can he stop the virtually indestructible killing machine?"
133,The Outsiders,"when two poor greasers, johnny, and ponyboy are assaulted by a vicious gang, the socs, and johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events."
135,Syriana,"the middle eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. bennett holiday is an american lawyer in charge of facilitating a dubious merger of oil companies, while bryan woodman, a switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with arabian royalty. meanwhile, veteran cia agent bob barnes uncovers an assassination plot with unsettling origins."
136,Rumble Fish,"rusty james, an absent-minded street thug, struggles to live up to his legendary older brother's reputation, and longs for the days when gang warfare was going on."
137,The Wanderers,the streets of the bronx are owned by '60s youth gangs where the joy and pain of adolescence is lived. philip kaufman tells his take on the novel by richard price about the history of the italian-american gang ‘the wanderers.’
138,Stand by Me,"gordie, chris, teddy and vern are four friends who decide to hike to find the corpse of ray brower, a local teenager, who was hit by a train while plucking blueberries in the wild."
142,Some Like It Hot,"two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. their only opportunity is to join an all-girl band as they leave on a tour. to make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor."
146,High Fidelity,"when record store owner rob gordon gets dumped by his girlfriend, laura, because he hasn't changed since they met, he revisits his top five breakups of all time in an attempt to figure out what went wrong. as rob seeks out his former lovers to find out why they left, he keeps up his efforts to win laura back."
153,Willy Wonka & the Chocolate Factory,eccentric candy man willy wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. but does wonka have an agenda hidden amid a world of oompa loompas and chocolate rivers?
156,Oliver Twist,"oliver twist the modern filmed version of charles dickens bestseller, a roman polanski adaptation. the classic dickens tale, where an orphan meets a pickpocket on the streets of london. from there, he joins a household of boys who are trained to steal for their master."
157,The 39 Steps,"richard hanney has a rude awakening when a glamorous female spy falls into his bed -- with a knife in her back. having a bit of trouble explaining it all to scotland yard, he heads for the hills of scotland to try to clear his name by locating the spy ring known as ""the 39 steps."""
159,The King of Comedy,"aspiring comic rupert pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy."
160,Batman,"batman must face his most ruthless nemesis when a deformed madman calling himself ""the joker"" seizes control of gotham's criminal underworld."
166,Amadeus,"wolfgang amadeus mozart is a remarkably talented young viennese composer who unwittingly finds a fierce rival in the disciplined and determined antonio salieri. resenting mozart for both his hedonistic lifestyle and his undeniable talent, the highly religious salieri is gradually consumed by his jealousy and becomes obsessed with mozart's downfall, leading to a devious scheme that has dire consequences for both men."
167,Terminator 2: Judgment Day,"nearly 10 years have passed since sarah connor was targeted for termination by a cyborg from the future. now her son, john, the future leader of the resistance, is the target for a newer, more deadly terminator. once again, the resistance has managed to send a protector back to attempt to save john and his mother sarah."
171,Bull Durham,"veteran catcher crash davis is brought to the minor league durham bulls to help their up and coming pitching prospect, ""nuke"" laloosh. their relationship gets off to a rocky start and is further complicated when baseball groupie annie savoy sets her sights on the two men."
173,Casablanca,"in casablanca, morocco in december 1941, a cynical american expatriate meets a former lover, with unforeseen complications."
175,Riding Giants,riding giants is story about big wave surfers who have become heroes and legends in their sport. directed by the skateboard guru stacy peralta.
179,Terminator 3: Rise of the Machines,"it's been 10 years since john connor saved earth from judgment day, and he's now living under the radar, steering clear of using anything skynet can trace. that is, until he encounters t-x, a robotic assassin ordered to finish what t-1000 started. good thing connor's former nemesis, the terminator, is back to aid the now-adult connor … just like he promised."
181,Ocean's Thirteen,"danny ocean's team of criminals are back and composing a plan more personal than ever. when ruthless casino owner willy bank doublecrosses reuben tishkoff, causing a heart attack, danny ocean vows that he and his team will do anything to bring down willy bank along with everything he's got. even if it means asking for help from an enemy."
182,Ocean's Eleven,danny ocean and his gang attempt to rob the five biggest casinos in las vegas in one night.
187,Broken Flowers,"as the devoutly single don johnston is dumped by his latest girlfriend, he receives an anonymous pink letter informing him that he has a son who may be looking for him."
191,Catwoman,"liquidated after discovering a corporate conspiracy, mild-mannered graphic artist patience phillips washes up on an island, where she's resurrected and endowed with the prowess of a cat -- and she's eager to use her new skills ... as a vigilante. before you can say ""cat and mouse,"" handsome gumshoe tom lone is on her tail."
193,The Million Dollar Hotel,the million dollar hotel starts with a jump from a roof top that clears up a death in a hotel that was burning to the ground where a lot of strange people had been living.
194,True Romance,"clarence marries hooker alabama, steals cocaine from her pimp, and tries to sell it in hollywood, while the owners of the coke try to reclaim it."
200,Jurassic Park,"a wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric dna. before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. however, the park is anything but amusing as the security systems go off-line and the dinosaurs escape."
201,The Lost World: Jurassic Park,"four years after jurassic park's genetically bred dinosaurs ran amok, multimillionaire john hammond shocks chaos theorist ian malcolm by revealing that he has been breeding more beasties at a secret location. malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller."
202,Jurassic Park III,"in need of funds for research, dr. alan grant accepts a large sum of money to accompany paul and amanda kirby on an aerial tour of the infamous isla sorna. it isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them."
203,Inspector Gadget,"john brown is a bumbling but well-intentioned security guard who is badly injured in an explosion planned by an evil mastermind. he is taken to a laboratory, where brenda, a leading robotics surgeon, replaces his damaged limbs with state-of-the-art gadgets and tools. named ""inspector gadget"" by the press, john -- along with his niece, penny, and her trusty dog, brain -- uses his new powers to discover who was behind the explosion."
205,Magnolia,"an epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the san fernando valley."
206,Night on Earth,an anthology of 5 different cab drivers in 5 american and european cities and their remarkable fares on the same eventful night.
224,Kill Bill: Vol. 2,"the bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. she visits each of her former associates one-by-one, checking off the victims on her death list five until there's nothing left to do … but kill bill."
225,AVP: Alien vs. Predator,"when scientists discover something in the arctic that appears to be a buried pyramid, they send a research team out to investigate. little do they know that they are about to step into a hunting ground where aliens are grown as sport for the predator race."
229,Things to Do in Denver When You're Dead,five different criminals face imminent death after botching a job quite badly.
232,Driving Miss Daisy,"the story of an old jewish widow named daisy werthan and her relationship with her black chauffeur, hoke. from an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned."
233,The Straight Story,"a retired farmer and widower in his 70s, alvin straight learns one day that his distant brother lyle has suffered a stroke and may not recover. alvin is determined to make things right with lyle while he still can, but his brother lives in wisconsin, while alvin is stuck in iowa with no car and no driver's license. then he hits on the idea of making the trip on his old lawnmower, thus beginning a picturesque and at times deeply spiritual odyssey."
234,Snow White and the Seven Dwarfs,"a beautiful girl, snow white, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked queen. the queen is jealous because she wants to be known as ""the fairest in the land,"" and snow white's beauty surpasses her own."
236,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","siblings lucy, edmund, susan and peter step through a magical wardrobe and find the land of narnia. there, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil white witch, jadis. aided by the wise and magnificent lion, aslan, the children lead narnia into a spectacular, climactic battle to be free of the witch's glacial powers forever."
238,Batman & Robin,batman and robin deal with relationship issues while preventing mr. freeze and poison ivy from attacking gotham city.
242,Ice Age,"with the impending ice age almost upon them, a mismatched trio of prehistoric critters – manny the woolly mammoth, diego the saber-toothed tiger and sid the giant sloth – find an orphaned infant and decide to return it to its human parents. along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims."
244,"One, Two, Three","c.r. macnamara will do anything to get a promotion within the coca-cola company, including looking after boss w.p. hazeltine's rebellious teenage daughter, scarlett. when scarlett visits berlin, where c.r. is stationed, she reveals that she is married to a communist named otto piffl -- and c.r. recognizes that otto's anti-establishment stance will clash with his boss's own political views, possibly jeopardizing his promotion."
245,Cube,"a group of strangers find themselves trapped in a maze-like prison. it soon becomes clear that each of them possesses the peculiar skills necessary to escape, if they don't wind up dead first."
252,Leaving Las Vegas,"ben sanderson, an alcoholic hollywood screenwriter who lost everything because of his drinking, arrives in las vegas to drink himself to death. there, he meets and forms an uneasy friendship and non-interference pact with prostitute sera."
255,Bend It Like Beckham,"jess bhamra, the daughter of a strict indian couple in london, is not permitted to play organized soccer, even though she is 18. when jess is playing for fun one day, her impressive skills are seen by jules paxton, who then convinces jess to play for her semi-pro team. jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, joe."
259,My Own Private Idaho,"in this loose adaptation of shakespeare's ""henry iv,"" mike waters is a gay hustler afflicted with narcolepsy. scott favor is the rebellious son of a mayor. together, the two travel from portland, oregon to idaho and finally to the coast of italy in a quest to find mike's estranged mother. along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant."
271,Being John Malkovich,"one day at work, unsuccessful puppeteer craig finds a portal into the head of actor john malkovich. the portal soon becomes a passion for anybody who enters its mad and controlling world of overtaking another human body."
279,Poseidon,"a packed cruise ship traveling the atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives."
282,Marnie,"marnie is a thief, a liar, and a cheat. when her new boss, mark rutland, catches on to her routine kleptomania, she finds herself being blackmailed."
283,Killing Zoe,"zed is an american vault-cracker who travels to paris to meet up with his old friend eric. eric and his gang have planned to raid the only bank in the city which is open on bastille day. after offering his services, zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named zoe all conspire to turn the robbery into a very bloody siege."
286,One Flew Over the Cuckoo's Nest,"while serving time for insanity at a state mental hospital, implacable rabble-rouser, randle patrick mcmurphy, inspires his fellow patients to rebel against the authoritarian rule of head nurse, mildred ratched."
287,Scoop,"an american journalism student in london scoops a big story, and begins an affair with an aristocrat as the incident unfurls."
293,Ladyhawke,"captain etienne navarre is a man on whose shoulders lies a cruel curse. punished for loving each other, navarre must become a wolf by night whilst his lover, lady isabeau, takes the form of a hawk by day. together, with the thief philippe gaston, they must try to overthrow the corrupt bishop and in doing so break the spell."
295,A Grand Day Out,"wallace and gromit have run out of cheese and this provides an excellent excuse for the animated duo to take their holiday on the moon, where, as everyone knows, there is ample cheese. the moon is inhabited by a mechanical caretaker, who is not too happy about the two visitors from earth that nibble on the moon."
296,The Wrong Trousers,"gromit finds himself being pushed out of his room and home by a new lodger who is actually a ruthless criminal (and a small penguin). the penguin is planning a robbery and needs to use wallace and his mechanical remote controlled trousers to pull off the raid. however, gromit is wise to the penguin and comes to the rescue."
299,Terminator Salvation,"all grown up in post-apocalyptic 2018, john connor must lead the resistance of humans against the increasingly dominating militaristic robots. but when marcus wright appears, his existence confuses the mission as connor tries to determine whether wright has come from the future or the past -- and whether he's friend or foe."
300,Flashdance,"alex owens, a teen juggling between two odd jobs, aspires to become a successful ballet dancer. nick, who is her boss and lover, supports and encourages her to fulfil her dream."
304,D.E.B.S.,the star of a team of teenage crime fighters falls for the alluring villainess she must bring to justice.
305,The Man with the Golden Arm,a junkie must face his true self to kick his drug addiction.
306,Blackmail,"london, 1929. frank webber, a very busy scotland yard detective, seems to be more interested in his work than in alice white, his girlfriend. feeling herself ignored, alice agrees to go out with an elegant and well-mannered artist who invites her to visit his fancy apartment."
312,The Poseidon Adventure,"when their ocean liner capsizes, a group of passengers struggle to survive and escape."
314,Absolut,two guys against globalization want to plant a virus in the network of a finance corporation. on the day of the attack alex has an accident and cannot remember anything.
320,Die Hard,"nypd cop john mcclane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. with little help from the lapd, wisecracking mcclane sets out to single-handedly rescue the hostages and bring the bad guys down."
323,The Ring,"it sounded like just another urban legend: a videotape filled with nightmarish images, leading to a phone call foretelling the viewer's death in exactly seven days. as a newspaper reporter, rachel keller was naturally skeptical of the story, until four teenagers all met with mysterious deaths exactly one week after watching just such a tape. allowing her investigative curiosity to get the better of her, rachel tracks down the video... and watches it. now she has just seven days to unravel the mystery of the ring."
326,The Birds,"chic socialite melanie daniels enjoys a passing flirtation with an eligible attorney in a san francisco pet shop and, on an impulse, follows him to his hometown bearing a gift of lovebirds. but upon her arrival, the bird population runs amok. suddenly, the townsfolk face a massive avian onslaught, with the feathered fiends inexplicably attacking people all over bodega bay."
329,The Wild Bunch,"aging outlaw, pike bishop prepares to retire after one final robbery. joined by his gang, dutch engstrom and brothers lyle and tector gorch, bishop discovers the heist is a setup orchestrated in part by a former partner, deke thornton. as the remaining gang takes refuge in mexican territory, thornton trails them—resulting in fierce gunfights with plenty of casualties."
330,To Die For,"suzanne stone wants to be a world-famous news anchor and she is willing to do anything to get what she wants. what she lacks in intelligence, she makes up for in cold determination and diabolical wiles. as she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary."
341,The Hours,"""the hours"" is the story of three women searching for more potent, meaningful lives. each is alive at a different time and place, all are linked by their yearnings and their fears. their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition."
352,The Matrix,"set in the 22nd century, the matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth."
353,The Matrix Reloaded,"six months after the events depicted in the matrix, neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to zion, the one and only stronghold of the resistance.  neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. but a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to zion and would reach them in 72 hours. as zion prepares for the ultimate war, neo, morpheus and trinity are advised by the oracle to find the keymaker who would help them reach the source.  meanwhile neo's recurrent dreams depicting trinity's death have got him worried and as if it was not enough, agent smith has somehow escaped deletion, has become more powerful than before and has fixed neo as his next target."
359,Munich,"during the 1972 olympic games in munich, eleven israeli athletes are taken hostage and murdered by a palestinian terrorist group known as black september. in retaliation, the israeli government recruits a group of mossad agents to track down and execute those responsible for the attack."
363,The Birth of a Nation,"two families, abolitionist northerners the stonemans and southern landowners the camerons, intertwine. when confederate colonel ben cameron is captured in battle, nurse elsie stoneman petitions for his pardon. in reconstruction-era south carolina, cameron founds the ku klux klan, battling elsie's congressman father and his african-american protégé, silas lynch."
365,Ghostbusters,"after losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. an ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator."
368,A Fish Called Wanda,"a diamond advocate is attempting to steal a collection of diamonds, yet troubles arise when he realizes that he is not the only one after the diamonds."
377,Bridget Jones's Diary,"a chaotic bridget jones meets a snobbish lawyer, and he soon enters her world of imperfections."
383,Requiem for a Dream,the hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. a look into addiction and how it overcomes the mind and body.
384,Butch Cassidy and the Sundance Kid,"in late 1890s wyoming, butch cassidy is the affable, clever and talkative leader of the outlaw hole in the wall gang. his closest companion is the laconic dead-shot 'sundance kid'. as the west rapidly becomes civilized, the law finally catches up to butch, sundance and their gang.  chased doggedly by a special posse, the two decide to make their way to south america in hopes of evading their pursuers once and for all."
393,Goldfinger,"special agent 007 comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid fort knox -- and obliterate the world's economy."
396,Twister,"an unprecedented series of violent tornadoes is sweeping across oklahoma. tornado chasers, headed by dr. jo harding, attempt to release a groundbreaking device that will allow them to track them and create a more advanced warning system. they are joined by jo's soon to be ex-husband bill, a former tornado chaser himself, and his girlfriend melissa."
399,On Her Majesty's Secret Service,"james bond tracks his archnemesis, ernst blofeld, to a mountaintop retreat where he is training an army of beautiful, lethal women. along the way, bond falls for italian contessa tracy draco, and marries her in order to get closer to blofeld."
402,Harry Potter and the Chamber of Secrets,"cars fly, trees fight back, and a mysterious house-elf comes to warn harry potter at the start of his second year at hogwarts. adventure and danger await when bloody writing on a wall announces: the chamber of secrets has been opened. to save hogwarts will require all of harry, ron and hermione’s magical abilities and courage."
403,Harry Potter and the Prisoner of Azkaban,"year three at hogwarts means new fun and challenges as harry learns the delicate art of approaching a hippogriff, transforming shape-shifting boggarts into hilarity and even turning back time. but the term also brings danger: soul-sucking dementors hover over the school, an ally of the accursed he-who-cannot-be-named lurks within the castle walls, and fearsome wizard sirius black escapes azkaban. and harry will confront them all."
406,Pearl Harbor,"the lifelong friendship between rafe mccawley and danny walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful naval nurse evelyn johnson. but the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of japan's devastating attack on pearl harbor on dec. 7, 1941."
416,Pink Flamingos,"notorious baltimore criminal and underground figure divine goes up against connie & raymond marble, a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""the filthiest person alive""."
421,Moonraker,"after drax industries' moonraker space shuttle is hijacked, secret agent james bond is assigned to investigate, traveling to california to meet the company's owner, the mysterious hugo drax. with the help of scientist dr. holly goodhead, bond soon uncovers drax's nefarious plans for humanity, all the while fending off an old nemesis, jaws, and venturing to venice, rio, the amazon...and outer space."
422,For Your Eyes Only,a british spy ship has sunk and on board was a hi-tech encryption device. james bond is sent to find the device that holds british launching instructions before the enemy soviets get to it first.
429,A View to a Kill,a newly-developed microchip designed by zorin industries for the british government that can survive the electromagnetic radiation caused by a nuclear explosion has landed in the hands of the kgb. james bond must find out how and why. his suspicions soon lead him to big industry leader max zorin.
430,The Living Daylights,james bond helps a russian general escape into the west. he soon finds out that the kgb wants to kill him for helping the general. a little while later the general is kidnapped from the secret service leading 007 to be suspicious.
437,Top Gun,"a heart-pounding combination of action, music and incredible aerial photography helped make top gun the blockbuster hit. of 1986. top gun takes a look at the danger and excitement that awaits every pilot at the navy's prestigious fighter weapons school. tom cruise is superb as lt. pete ""maverick"" mitchell, a daring young flyer who's out to become the best. and kelly mcgillis sizzles as the civilian instructor who teaches maverick a few things you can't learn in a classroom."
439,The Last Emperor,"a dramatic history of pu yi, the last of the emperors of china, from his lofty birth and brief reign in the forbidden city, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading japanese, and finally to his obscure existence as just another peasant worker in the people's republic."
446,From Dusk Till Dawn,"seth gecko and his younger brother richard are on the run after a bloody bank robbery in texas. they escape across the border into mexico and will be home-free the next morning, when they pay off the local kingpin. they just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a hell of a strip joint."
450,Gentlemen Prefer Blondes,"lorelei lee is a beautiful showgirl engaged to be married to the wealthy gus esmond, much to the disapproval of gus' rich father, esmond sr., who thinks that lorelei is just after his money. when lorelei goes on a cruise accompanied only by her best friend, dorothy shaw, esmond sr. hires ernie malone, a private detective, to follow her and report any questionable behavior that would disqualify her from the marriage."
451,Monty Python and the Holy Grail,"king arthur, accompanied by his squire, recruits his knights of the round table, including sir bedevere the wise, sir lancelot the brave, sir robin the not-quite-so-brave-as-sir-lancelot and sir galahad the pure. on the way, arthur battles the black knight who, despite having had all his limbs chopped off, insists he can still fight. they reach camelot, but arthur decides not  to enter, as ""it is a silly place""."
454,Evil Dead II,"ash williams and his girlfriend linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from ""the book of the dead."" as they play the recording an evil power is unleashed taking over linda's body."
455,Army of Darkness,"ash is transported back to medieval days, where he is captured by the dreaded lord arthur. aided by the deadly chainsaw that has become his only friend, ash is sent on a perilous mission to recover the book of the dead, a powerful tome that gives its owner the power to summon an army of ghouls."
456,Harry Potter and the Half-Blood Prince,"as lord voldemort tightens his grip on both the muggle and wizarding worlds, hogwarts is no longer a safe haven. harry suspects perils may even lie within the castle, but dumbledore is more intent upon preparing him for the final battle fast approaching. together they work to find the key to unlock voldemorts defenses and to this end, dumbledore recruits his old friend and colleague horace slughorn, whom he believes holds crucial information. even as the decisive showdown looms, romance blossoms for harry, ron, hermione and their classmates. love is in the air, but danger lies ahead and hogwarts may never be the same again."
457,From Hell,frederick abberline is an opium-huffing inspector from scotland yard who falls for one of jack the ripper's prostitute targets in this hughes brothers adaption of a graphic novel that posits the ripper's true identity.
464,Gandhi,"in the early years of the 20th century, mohandas k. gandhi, a british-trained lawyer, forsakes all worldly possessions to take up the cause of indian independence. faced with armed resistance from the british government, gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed."
466,Mr. & Mrs. Smith,"after five (or six) years of vanilla-wedded bliss, ordinary suburbanites john and jane smith are stuck in a huge rut. unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. when they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry."
469,The Fog,"trapped within an eerie mist, the residents of antonio bay have become the unwitting victims of a horrifying vengeance. one hundred years earlier, a ship carrying lepers was purposely lured onto the rocky coastline and sank, drowning all aboard. now they're back – long-dead mariners who've waited a century for their revenge."
474,Cruel Intentions,"slaking a thirst for dangerous games, kathryn challenges her stepbrother, sebastian, to deflower their headmaster's daughter before the summer ends. if he succeeds, the prize is the chance to bed kathryn. but if he loses, kathryn will claim his most prized possession."
